camara,evidencia,acta_a,fuente_a,acta_b,fuente_b,n_votos,sobra
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:143,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:143
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:147,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:147
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:152,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:152
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:153,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:153
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:155,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:155
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:143,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:144,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:145,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:147,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:152,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:153,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:155,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:156,argentinadatos,ckan_diputados:156,ckan_diputados,257,argentinadatos:diputados:156
diputados,misma fecha + mismo recuento,argentinadatos:diputados:151,argentinadatos,ckan_diputados:151,ckan_diputados,257,argentinadatos:diputados:151
diputados,misma fecha + mismo recuento,argentinadatos:diputados:158,argentinadatos,ckan_diputados:158,ckan_diputados,257,argentinadatos:diputados:158
diputados,misma fecha + mismo recuento,argentinadatos:diputados:165,argentinadatos,ckan_diputados:165,ckan_diputados,257,argentinadatos:diputados:165
diputados,misma fecha + mismo recuento,argentinadatos:diputados:166,argentinadatos,ckan_diputados:166,ckan_diputados,257,argentinadatos:diputados:166
diputados,misma fecha + mismo recuento,argentinadatos:diputados:167,argentinadatos,ckan_diputados:167,ckan_diputados,257,argentinadatos:diputados:167
diputados,misma fecha + mismo recuento,argentinadatos:diputados:177,argentinadatos,ckan_diputados:177,ckan_diputados,257,argentinadatos:diputados:177
diputados,misma fecha + mismo recuento,argentinadatos:diputados:48,argentinadatos,ckan_diputados:48,ckan_diputados,257,argentinadatos:diputados:48
diputados,misma fecha + mismo recuento,argentinadatos:diputados:46,argentinadatos,ckan_diputados:46,ckan_diputados,257,argentinadatos:diputados:46
diputados,misma fecha + mismo recuento,argentinadatos:diputados:42,argentinadatos,ckan_diputados:42,ckan_diputados,257,argentinadatos:diputados:42
diputados,misma fecha + mismo recuento,argentinadatos:diputados:43,argentinadatos,ckan_diputados:43,ckan_diputados,257,argentinadatos:diputados:43
diputados,misma fecha + mismo recuento,argentinadatos:diputados:41,argentinadatos,ckan_diputados:41,ckan_diputados,257,argentinadatos:diputados:41
diputados,misma fecha + mismo recuento,argentinadatos:diputados:44,argentinadatos,ckan_diputados:44,ckan_diputados,257,argentinadatos:diputados:44
diputados,misma fecha + mismo recuento,argentinadatos:diputados:47,argentinadatos,ckan_diputados:47,ckan_diputados,257,argentinadatos:diputados:47
diputados,misma fecha + mismo recuento,argentinadatos:diputados:29,argentinadatos,ckan_diputados:29,ckan_diputados,257,argentinadatos:diputados:29
diputados,misma fecha + mismo recuento,argentinadatos:diputados:39,argentinadatos,ckan_diputados:39,ckan_diputados,257,argentinadatos:diputados:39
diputados,misma fecha + mismo recuento,argentinadatos:diputados:36,argentinadatos,ckan_diputados:36,ckan_diputados,257,argentinadatos:diputados:36
diputados,misma fecha + mismo recuento,argentinadatos:diputados:40,argentinadatos,ckan_diputados:40,ckan_diputados,257,argentinadatos:diputados:40
diputados,misma fecha + mismo recuento,argentinadatos:diputados:37,argentinadatos,ckan_diputados:37,ckan_diputados,257,argentinadatos:diputados:37
diputados,misma fecha + mismo recuento,argentinadatos:diputados:38,argentinadatos,ckan_diputados:38,ckan_diputados,257,argentinadatos:diputados:38
diputados,misma fecha + mismo recuento,argentinadatos:diputados:26,argentinadatos,ckan_diputados:26,ckan_diputados,257,argentinadatos:diputados:26
diputados,misma fecha + mismo recuento,argentinadatos:diputados:18,argentinadatos,ckan_diputados:18,ckan_diputados,257,argentinadatos:diputados:18
diputados,misma fecha + mismo recuento,argentinadatos:diputados:19,argentinadatos,ckan_diputados:19,ckan_diputados,257,argentinadatos:diputados:19
diputados,misma fecha + mismo recuento,argentinadatos:diputados:22,argentinadatos,ckan_diputados:22,ckan_diputados,257,argentinadatos:diputados:22
diputados,misma fecha + mismo recuento,argentinadatos:diputados:23,argentinadatos,ckan_diputados:23,ckan_diputados,257,argentinadatos:diputados:23
diputados,misma fecha + mismo recuento,argentinadatos:diputados:25,argentinadatos,ckan_diputados:25,ckan_diputados,257,argentinadatos:diputados:25
diputados,misma fecha + mismo recuento,argentinadatos:diputados:24,argentinadatos,ckan_diputados:24,ckan_diputados,257,argentinadatos:diputados:24
diputados,misma fecha + mismo recuento,argentinadatos:diputados:20,argentinadatos,ckan_diputados:20,ckan_diputados,257,argentinadatos:diputados:20
diputados,misma fecha + mismo recuento,argentinadatos:diputados:21,argentinadatos,ckan_diputados:21,ckan_diputados,257,argentinadatos:diputados:21
diputados,misma fecha + mismo recuento,argentinadatos:diputados:13,argentinadatos,ckan_diputados:13,ckan_diputados,257,argentinadatos:diputados:13
diputados,misma fecha + mismo recuento,argentinadatos:diputados:12,argentinadatos,ckan_diputados:12,ckan_diputados,257,argentinadatos:diputados:12
diputados,misma fecha + mismo recuento,argentinadatos:diputados:15,argentinadatos,ckan_diputados:15,ckan_diputados,257,argentinadatos:diputados:15
diputados,misma fecha + mismo recuento,argentinadatos:diputados:14,argentinadatos,ckan_diputados:14,ckan_diputados,257,argentinadatos:diputados:14
diputados,misma fecha + mismo recuento,argentinadatos:diputados:1,argentinadatos,ckan_diputados:1,ckan_diputados,257,argentinadatos:diputados:1
diputados,misma fecha + mismo recuento,argentinadatos:diputados:6,argentinadatos,ckan_diputados:6,ckan_diputados,257,argentinadatos:diputados:6
diputados,misma fecha + mismo recuento,argentinadatos:diputados:4,argentinadatos,ckan_diputados:4,ckan_diputados,257,argentinadatos:diputados:4
diputados,misma fecha + mismo recuento,argentinadatos:diputados:7,argentinadatos,ckan_diputados:7,ckan_diputados,257,argentinadatos:diputados:7
diputados,misma fecha + mismo recuento,argentinadatos:diputados:9,argentinadatos,ckan_diputados:9,ckan_diputados,257,argentinadatos:diputados:9
diputados,misma fecha + mismo recuento,argentinadatos:diputados:8,argentinadatos,ckan_diputados:8,ckan_diputados,257,argentinadatos:diputados:8
diputados,misma fecha + mismo recuento,argentinadatos:diputados:5,argentinadatos,ckan_diputados:5,ckan_diputados,257,argentinadatos:diputados:5
senado,misma fecha + mismo recuento,argentinadatos:senado:2708,argentinadatos,decada_votada:sen:1321,decada_votada,72,decada_votada:sen:1321
senado,misma fecha + mismo recuento,argentinadatos:senado:2708,argentinadatos,decada_votada:sen:1322,decada_votada,72,decada_votada:sen:1322
senado,misma fecha + mismo recuento,argentinadatos:senado:2709,argentinadatos,decada_votada:sen:1321,decada_votada,72,decada_votada:sen:1321
senado,misma fecha + mismo recuento,argentinadatos:senado:2709,argentinadatos,decada_votada:sen:1322,decada_votada,72,decada_votada:sen:1322
senado,misma fecha + mismo recuento,argentinadatos:senado:2711,argentinadatos,decada_votada:sen:1324,decada_votada,72,decada_votada:sen:1324
senado,misma fecha + mismo recuento,argentinadatos:senado:2706,argentinadatos,decada_votada:sen:1319,decada_votada,72,decada_votada:sen:1319
senado,misma fecha + mismo recuento,argentinadatos:senado:2710,argentinadatos,decada_votada:sen:1320,decada_votada,72,decada_votada:sen:1320
senado,misma fecha + mismo recuento,argentinadatos:senado:2710,argentinadatos,decada_votada:sen:1323,decada_votada,72,decada_votada:sen:1323
senado,misma fecha + mismo recuento,argentinadatos:senado:2753,argentinadatos,decada_votada:sen:1326,decada_votada,72,decada_votada:sen:1326
senado,misma fecha + mismo recuento,argentinadatos:senado:2753,argentinadatos,decada_votada:sen:1328,decada_votada,72,decada_votada:sen:1328
senado,misma fecha + mismo recuento,argentinadatos:senado:2753,argentinadatos,decada_votada:sen:1329,decada_votada,72,decada_votada:sen:1329
senado,misma fecha + mismo recuento,argentinadatos:senado:2755,argentinadatos,decada_votada:sen:1326,decada_votada,72,decada_votada:sen:1326
senado,misma fecha + mismo recuento,argentinadatos:senado:2755,argentinadatos,decada_votada:sen:1328,decada_votada,72,decada_votada:sen:1328
senado,misma fecha + mismo recuento,argentinadatos:senado:2755,argentinadatos,decada_votada:sen:1329,decada_votada,72,decada_votada:sen:1329
senado,misma fecha + mismo recuento,argentinadatos:senado:2783,argentinadatos,decada_votada:sen:1333,decada_votada,72,decada_votada:sen:1333
senado,misma fecha + mismo recuento,argentinadatos:senado:2783,argentinadatos,decada_votada:sen:1334,decada_votada,72,decada_votada:sen:1334
senado,misma fecha + mismo recuento,argentinadatos:senado:2784,argentinadatos,decada_votada:sen:1333,decada_votada,72,decada_votada:sen:1333
senado,misma fecha + mismo recuento,argentinadatos:senado:2784,argentinadatos,decada_votada:sen:1334,decada_votada,72,decada_votada:sen:1334
senado,misma fecha + mismo recuento,argentinadatos:senado:2785,argentinadatos,decada_votada:sen:1335,decada_votada,72,decada_votada:sen:1335
senado,misma fecha + mismo recuento,argentinadatos:senado:2785,argentinadatos,decada_votada:sen:1337,decada_votada,72,decada_votada:sen:1337
senado,misma fecha + mismo recuento,argentinadatos:senado:2787,argentinadatos,decada_votada:sen:1335,decada_votada,72,decada_votada:sen:1335
senado,misma fecha + mismo recuento,argentinadatos:senado:2787,argentinadatos,decada_votada:sen:1337,decada_votada,72,decada_votada:sen:1337
senado,misma fecha + mismo recuento,argentinadatos:senado:2786,argentinadatos,decada_votada:sen:1336,decada_votada,72,decada_votada:sen:1336
senado,misma fecha + mismo recuento,argentinadatos:senado:2782,argentinadatos,decada_votada:sen:1332,decada_votada,72,decada_votada:sen:1332
senado,misma fecha + mismo recuento,argentinadatos:senado:2762,argentinadatos,decada_votada:sen:1344,decada_votada,72,decada_votada:sen:1344
senado,misma fecha + mismo recuento,argentinadatos:senado:2757,argentinadatos,decada_votada:sen:1339,decada_votada,72,decada_votada:sen:1339
senado,misma fecha + mismo recuento,argentinadatos:senado:2760,argentinadatos,decada_votada:sen:1342,decada_votada,72,decada_votada:sen:1342
senado,misma fecha + mismo recuento,argentinadatos:senado:2761,argentinadatos,decada_votada:sen:1343,decada_votada,72,decada_votada:sen:1343
senado,misma fecha + mismo recuento,argentinadatos:senado:2759,argentinadatos,decada_votada:sen:1341,decada_votada,72,decada_votada:sen:1341
senado,misma fecha + mismo recuento,argentinadatos:senado:2758,argentinadatos,decada_votada:sen:1340,decada_votada,72,decada_votada:sen:1340
senado,misma fecha + mismo recuento,argentinadatos:senado:2720,argentinadatos,decada_votada:sen:1358,decada_votada,72,decada_votada:sen:1358
senado,misma fecha + mismo recuento,argentinadatos:senado:2718,argentinadatos,decada_votada:sen:1356,decada_votada,72,decada_votada:sen:1356
senado,misma fecha + mismo recuento,argentinadatos:senado:2738,argentinadatos,decada_votada:sen:1376,decada_votada,72,decada_votada:sen:1376
senado,misma fecha + mismo recuento,argentinadatos:senado:2742,argentinadatos,decada_votada:sen:1380,decada_votada,72,decada_votada:sen:1380
senado,misma fecha + mismo recuento,argentinadatos:senado:2751,argentinadatos,decada_votada:sen:1380,decada_votada,72,decada_votada:sen:1380
senado,misma fecha + mismo recuento,argentinadatos:senado:2741,argentinadatos,decada_votada:sen:1379,decada_votada,72,decada_votada:sen:1379
senado,misma fecha + mismo recuento,argentinadatos:senado:2740,argentinadatos,decada_votada:sen:1378,decada_votada,72,decada_votada:sen:1378
senado,misma fecha + mismo recuento,argentinadatos:senado:2744,argentinadatos,decada_votada:sen:1382,decada_votada,72,decada_votada:sen:1382
senado,misma fecha + mismo recuento,argentinadatos:senado:2736,argentinadatos,decada_votada:sen:1374,decada_votada,72,decada_votada:sen:1374
senado,misma fecha + mismo recuento,argentinadatos:senado:2739,argentinadatos,decada_votada:sen:1377,decada_votada,72,decada_votada:sen:1377
senado,misma fecha + mismo recuento,argentinadatos:senado:2714,argentinadatos,decada_votada:sen:1833,decada_votada,72,decada_votada:sen:1833
senado,misma fecha + mismo recuento,argentinadatos:senado:2713,argentinadatos,decada_votada:sen:1834,decada_votada,72,decada_votada:sen:1834
senado,misma fecha + mismo recuento,argentinadatos:senado:2715,argentinadatos,decada_votada:sen:1834,decada_votada,72,decada_votada:sen:1834
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5853,argentinadatos,manual_2026:diputados:ley_modernizacion_laboral,manual_2026,257,argentinadatos:diputados:5853
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5955,argentinadatos,manual_2026:diputados:conciliacion_e_la_rep_arg_y_bainbridge_l,manual_2026,257,argentinadatos:diputados:5955
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5847,argentinadatos,manual_2026:diputados:ley_de_regimen_penal_juvenil,manual_2026,257,argentinadatos:diputados:5847
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5902,argentinadatos,manual_2026:diputados:ley_glaciares,manual_2026,257,argentinadatos:diputados:5902
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5931,argentinadatos,manual_2026:diputados:regimen_zonas_frias,manual_2026,257,argentinadatos:diputados:5931
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5849,argentinadatos,manual_2026:diputados:acuerdo_ue_mercosur,manual_2026,257,argentinadatos:diputados:5849
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5956,argentinadatos,manual_2026:diputados:super_rigi,manual_2026,257,argentinadatos:diputados:5956
diputados,sin fecha: solo mismo recuento (INDICIO),argentinadatos:diputados:5919,argentinadatos,manual_2026:diputados:ley_hojarasca,manual_2026,257,argentinadatos:diputados:5919
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2770,argentinadatos,decada_votada:sen:1805,decada_votada,72,decada_votada:sen:1805
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2770,argentinadatos,manual_2026:senado:conciliacion_e_la_rep_arg_y_bainbridge_l,manual_2026,72,argentinadatos:senado:2770
senado,sin fecha: solo mismo recuento (INDICIO),decada_votada:sen:1805,decada_votada,manual_2026:senado:conciliacion_e_la_rep_arg_y_bainbridge_l,manual_2026,72,decada_votada:sen:1805
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2656,argentinadatos,manual_2026:senado:acuerdo_ue_mercosur,manual_2026,72,argentinadatos:senado:2656
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2657,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2657
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2658,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2658
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2659,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2659
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2660,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2660
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2661,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2661
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2662,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2662
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2663,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2663
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2664,argentinadatos,manual_2026:senado:ley_glaciares,manual_2026,72,argentinadatos:senado:2664
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2665,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2665
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2666,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2666
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2667,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2667
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2668,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2668
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2669,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2669
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2670,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2670
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2671,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2671
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2672,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2672
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2673,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2673
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2675,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2675
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2676,argentinadatos,manual_2026:senado:ley_de_regimen_penal_juvenil,manual_2026,72,argentinadatos:senado:2676
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2609,argentinadatos,manual_2026:senado:ley_modernizacion_laboral,manual_2026,72,argentinadatos:senado:2609
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2609,argentinadatos,manual_2026:senado:presupuesto_2026,manual_2026,72,argentinadatos:senado:2609
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2678,argentinadatos,manual_2026:senado:ley_modernizacion_laboral,manual_2026,72,argentinadatos:senado:2678
senado,sin fecha: solo mismo recuento (INDICIO),argentinadatos:senado:2678,argentinadatos,manual_2026:senado:presupuesto_2026,manual_2026,72,argentinadatos:senado:2678
